	State	Action
2035	((5, 1), (('3', '2'), ('0', '0')))	2
2036	((5, 1), (('1', '1'), ('1', '1')))	2
2037	((5, 1), (('3', '2'), ('0', '1')))	0
2038	((5, 1), 'sink')	0
2039	((5, 1), (('1', '2'), ('0', '0')))	2
2040	((5, 1), (('1', '2'), ('0', '1')))	2
2041	((5, 1), (('2', '2'), ('1', '0')))	0
2042	((5, 1), (('2', '0'), ('1', '0')))	0
2043	((5, 1), (('2', '2'), ('1', '1')))	0
2044	((5, 1), (('2', '0'), ('1', '1')))	0
2045	((5, 1), (('0', '1'), ('0', '0')))	2
2046	((5, 1), (('3', '2'), ('1', '1')))	aT
2047	((5, 1), (('3', '2'), ('1', '0')))	aT
2048	((5, 1), (('0', '1'), ('0', '1')))	2
2049	((5, 1), (('2', '1'), ('0', '0')))	2
2050	((5, 1), (('1', '2'), ('1', '0')))	2
2051	((5, 1), (('2', '1'), ('0', '1')))	2
2052	((5, 1), (('1', '0'), ('0', '1')))	2
2053	((5, 1), (('3', '0'), ('0', '0')))	2
2054	((5, 1), (('1', '0'), ('0', '0')))	2
2055	((5, 1), (('1', '2'), ('1', '1')))	2
2056	((5, 1), (('0', '0'), ('0', '0')))	0
2057	((5, 1), (('3', '0'), ('0', '1')))	0
2058	((5, 2), (('3', '1'), ('0', '0')))	1
2059	((5, 2), (('0', '0'), ('0', '1')))	0
2060	((5, 2), (('3', '1'), ('0', '1')))	0
2061	((5, 2), (('1', '1'), ('0', '0')))	2
2062	((5, 2), (('1', '1'), ('0', '1')))	2
2063	((5, 2), (('0', '2'), ('0', '0')))	0
2064	((5, 2), (('2', '1'), ('1', '0')))	1
2065	((5, 2), (('0', '1'), ('1', '0')))	2
2066	((5, 2), (('2', '1'), ('1', '1')))	1
2067	((5, 2), (('0', '1'), ('1', '1')))	2
2068	((5, 2), (('0', '2'), ('1', '0')))	0
2069	((5, 2), (('1', '0'), ('1', '0')))	2
2070	((5, 2), (('0', '0'), ('1', '0')))	0
2071	((5, 2), (('0', '2'), ('1', '1')))	0
2072	((5, 2), (('0', '2'), ('0', '1')))	0
2073	((5, 2), (('1', '0'), ('1', '1')))	2
2074	((5, 2), (('3', '0'), ('1', '0')))	aT
2075	((5, 2), (('2', '2'), ('0', '1')))	0
2076	((5, 2), (('2', '2'), ('0', '0')))	0
2077	((5, 2), (('3', '1'), ('1', '0')))	aT
2078	((5, 2), (('3', '0'), ('1', '1')))	aT
2079	((5, 2), (('2', '0'), ('0', '0')))	0
2080	((5, 2), (('3', '1'), ('1', '1')))	aT
2081	((5, 2), (('0', '0'), ('1', '1')))	0
2082	((5, 2), (('2', '0'), ('0', '1')))	0
2083	((5, 2), (('1', '1'), ('1', '0')))	2
2084	((5, 2), (('3', '2'), ('0', '0')))	1
2085	((5, 2), (('1', '1'), ('1', '1')))	2
2086	((5, 2), (('3', '2'), ('0', '1')))	0
2087	((5, 2), 'sink')	0
2088	((5, 2), (('1', '2'), ('0', '0')))	2
2089	((5, 2), (('1', '2'), ('0', '1')))	2
2090	((5, 2), (('2', '2'), ('1', '0')))	0
2091	((5, 2), (('2', '0'), ('1', '0')))	0
2092	((5, 2), (('2', '2'), ('1', '1')))	0
2093	((5, 2), (('2', '0'), ('1', '1')))	0
2094	((5, 2), (('0', '1'), ('0', '0')))	2
2095	((5, 2), (('3', '2'), ('1', '1')))	aT
2096	((5, 2), (('3', '2'), ('1', '0')))	aT
2097	((5, 2), (('0', '1'), ('0', '1')))	2
2098	((5, 2), (('2', '1'), ('0', '0')))	1
2099	((5, 2), (('1', '2'), ('1', '0')))	2
2100	((5, 2), (('2', '1'), ('0', '1')))	1
2101	((5, 2), (('1', '0'), ('0', '1')))	2
2102	((5, 2), (('3', '0'), ('0', '0')))	1
2103	((5, 2), (('1', '0'), ('0', '0')))	2
2104	((5, 2), (('1', '2'), ('1', '1')))	2
2105	((5, 2), (('0', '0'), ('0', '0')))	0
2106	((5, 2), (('3', '0'), ('0', '1')))	0
2107	((5, 3), (('3', '1'), ('0', '0')))	0
2108	((5, 3), (('0', '0'), ('0', '1')))	0
2109	((5, 3), (('3', '1'), ('0', '1')))	0
2110	((5, 3), (('1', '1'), ('0', '0')))	1
2111	((5, 3), (('1', '1'), ('0', '1')))	1
2112	((5, 3), (('0', '2'), ('0', '0')))	0
2113	((5, 3), (('2', '1'), ('1', '0')))	0
2114	((5, 3), (('0', '1'), ('1', '0')))	1
2115	((5, 3), (('2', '1'), ('1', '1')))	0
2116	((5, 3), (('0', '1'), ('1', '1')))	1
2117	((5, 3), (('0', '2'), ('1', '0')))	0
2118	((5, 3), (('1', '0'), ('1', '0')))	1
2119	((5, 3), (('0', '0'), ('1', '0')))	0
2120	((5, 3), (('0', '2'), ('1', '1')))	0
2121	((5, 3), (('0', '2'), ('0', '1')))	0
2122	((5, 3), (('1', '0'), ('1', '1')))	1
2123	((5, 3), (('3', '0'), ('1', '0')))	aT
2124	((5, 3), (('2', '2'), ('0', '1')))	0
2125	((5, 3), (('2', '2'), ('0', '0')))	0
2126	((5, 3), (('3', '1'), ('1', '0')))	aT
2127	((5, 3), (('3', '0'), ('1', '1')))	aT
2128	((5, 3), (('2', '0'), ('0', '0')))	0
2129	((5, 3), (('3', '1'), ('1', '1')))	aT
2130	((5, 3), (('0', '0'), ('1', '1')))	0
2131	((5, 3), (('2', '0'), ('0', '1')))	0
2132	((5, 3), (('1', '1'), ('1', '0')))	1
2133	((5, 3), (('3', '2'), ('0', '0')))	0
2134	((5, 3), (('1', '1'), ('1', '1')))	1
2135	((5, 3), (('3', '2'), ('0', '1')))	0
2136	((5, 3), 'sink')	0
2137	((5, 3), (('1', '2'), ('0', '0')))	1
2138	((5, 3), (('1', '2'), ('0', '1')))	1
2139	((5, 3), (('2', '2'), ('1', '0')))	0
2140	((5, 3), (('2', '0'), ('1', '0')))	0
2141	((5, 3), (('2', '2'), ('1', '1')))	0
2142	((5, 3), (('2', '0'), ('1', '1')))	0
2143	((5, 3), (('0', '1'), ('0', '0')))	1
2144	((5, 3), (('3', '2'), ('1', '1')))	aT
2145	((5, 3), (('3', '2'), ('1', '0')))	aT
2146	((5, 3), (('0', '1'), ('0', '1')))	1
2147	((5, 3), (('2', '1'), ('0', '0')))	0
2148	((5, 3), (('1', '2'), ('1', '0')))	1
2149	((5, 3), (('2', '1'), ('0', '1')))	0
2150	((5, 3), (('1', '0'), ('0', '1')))	1
2151	((5, 3), (('3', '0'), ('0', '0')))	0
2152	((5, 3), (('1', '0'), ('0', '0')))	1
2153	((5, 3), (('1', '2'), ('1', '1')))	1
2154	((5, 3), (('0', '0'), ('0', '0')))	0
2155	((5, 3), (('3', '0'), ('0', '1')))	0
2156	((5, 4), (('3', '1'), ('0', '0')))	3
2157	((5, 4), (('0', '0'), ('0', '1')))	3
2158	((5, 4), (('3', '1'), ('0', '1')))	3
2159	((5, 4), (('1', '1'), ('0', '0')))	3
2160	((5, 4), (('1', '1'), ('0', '1')))	3
2161	((5, 4), (('0', '2'), ('0', '0')))	3
2162	((5, 4), (('2', '1'), ('1', '0')))	3
2163	((5, 4), (('0', '1'), ('1', '0')))	2
2164	((5, 4), (('2', '1'), ('1', '1')))	3
2165	((5, 4), (('0', '1'), ('1', '1')))	2
2166	((5, 4), (('0', '2'), ('1', '0')))	3
2167	((5, 4), (('1', '0'), ('1', '0')))	2
2168	((5, 4), (('0', '0'), ('1', '0')))	3
2169	((5, 4), (('0', '2'), ('1', '1')))	3
2170	((5, 4), (('0', '2'), ('0', '1')))	3
2171	((5, 4), (('1', '0'), ('1', '1')))	2
2172	((5, 4), (('3', '0'), ('1', '0')))	aT
2173	((5, 4), (('2', '2'), ('0', '1')))	3
2174	((5, 4), (('2', '2'), ('0', '0')))	3
2175	((5, 4), (('3', '1'), ('1', '0')))	aT
2176	((5, 4), (('3', '0'), ('1', '1')))	aT
2177	((5, 4), (('2', '0'), ('0', '0')))	3
2178	((5, 4), (('3', '1'), ('1', '1')))	aT
2179	((5, 4), (('0', '0'), ('1', '1')))	3
2180	((5, 4), (('2', '0'), ('0', '1')))	3
2181	((5, 4), (('1', '1'), ('1', '0')))	2
2182	((5, 4), (('3', '2'), ('0', '0')))	3
2183	((5, 4), (('1', '1'), ('1', '1')))	2
2184	((5, 4), (('3', '2'), ('0', '1')))	3
2185	((5, 4), 'sink')	0
2186	((5, 4), (('1', '2'), ('0', '0')))	3
2187	((5, 4), (('1', '2'), ('0', '1')))	3
2188	((5, 4), (('2', '2'), ('1', '0')))	3
2189	((5, 4), (('2', '0'), ('1', '0')))	3
2190	((5, 4), (('2', '2'), ('1', '1')))	3
2191	((5, 4), (('2', '0'), ('1', '1')))	3
2192	((5, 4), (('0', '1'), ('0', '0')))	3
2193	((5, 4), (('3', '2'), ('1', '1')))	aT
2194	((5, 4), (('3', '2'), ('1', '0')))	aT
2195	((5, 4), (('0', '1'), ('0', '1')))	3
2196	((5, 4), (('2', '1'), ('0', '0')))	3
2197	((5, 4), (('1', '2'), ('1', '0')))	2
2198	((5, 4), (('2', '1'), ('0', '1')))	3
2199	((5, 4), (('1', '0'), ('0', '1')))	3
2200	((5, 4), (('3', '0'), ('0', '0')))	3
2201	((5, 4), (('1', '0'), ('0', '0')))	3
2202	((5, 4), (('1', '2'), ('1', '1')))	2
2203	((5, 4), (('0', '0'), ('0', '0')))	3
2204	((5, 4), (('3', '0'), ('0', '1')))	3
2205	((5, 5), (('3', '1'), ('0', '0')))	3
2206	((5, 5), (('0', '0'), ('0', '1')))	3
2207	((5, 5), (('3', '1'), ('0', '1')))	3
2208	((5, 5), (('1', '1'), ('0', '0')))	2
2209	((5, 5), (('1', '1'), ('0', '1')))	2
2210	((5, 5), (('0', '2'), ('0', '0')))	3
2211	((5, 5), (('2', '1'), ('1', '0')))	3
2212	((5, 5), (('0', '1'), ('1', '0')))	2
2213	((5, 5), (('2', '1'), ('1', '1')))	3
2214	((5, 5), (('0', '1'), ('1', '1')))	2
2215	((5, 5), (('0', '2'), ('1', '0')))	3
2216	((5, 5), (('1', '0'), ('1', '0')))	2
2217	((5, 5), (('0', '0'), ('1', '0')))	3
2218	((5, 5), (('0', '2'), ('1', '1')))	3
2219	((5, 5), (('0', '2'), ('0', '1')))	3
2220	((5, 5), (('1', '0'), ('1', '1')))	2
2221	((5, 5), (('3', '0'), ('1', '0')))	aT
2222	((5, 5), (('2', '2'), ('0', '1')))	3
2223	((5, 5), (('2', '2'), ('0', '0')))	3
2224	((5, 5), (('3', '1'), ('1', '0')))	aT
2225	((5, 5), (('3', '0'), ('1', '1')))	aT
2226	((5, 5), (('2', '0'), ('0', '0')))	3
2227	((5, 5), (('3', '1'), ('1', '1')))	aT
2228	((5, 5), (('0', '0'), ('1', '1')))	3
2229	((5, 5), (('2', '0'), ('0', '1')))	3
2230	((5, 5), (('1', '1'), ('1', '0')))	2
2231	((5, 5), (('3', '2'), ('0', '0')))	3
2232	((5, 5), (('1', '1'), ('1', '1')))	2
2233	((5, 5), (('3', '2'), ('0', '1')))	3
2234	((5, 5), 'sink')	0
2235	((5, 5), (('1', '2'), ('0', '0')))	2
2236	((5, 5), (('1', '2'), ('0', '1')))	2
2237	((5, 5), (('2', '2'), ('1', '0')))	3
2238	((5, 5), (('2', '0'), ('1', '0')))	3
2239	((5, 5), (('2', '2'), ('1', '1')))	3
2240	((5, 5), (('2', '0'), ('1', '1')))	3
2241	((5, 5), (('0', '1'), ('0', '0')))	3
2242	((5, 5), (('3', '2'), ('1', '1')))	aT
2243	((5, 5), (('3', '2'), ('1', '0')))	aT
2244	((5, 5), (('0', '1'), ('0', '1')))	3
2245	((5, 5), (('2', '1'), ('0', '0')))	3
2246	((5, 5), (('1', '2'), ('1', '0')))	2
2247	((5, 5), (('2', '1'), ('0', '1')))	3
2248	((5, 5), (('1', '0'), ('0', '1')))	2
2249	((5, 5), (('3', '0'), ('0', '0')))	3
2250	((5, 5), (('1', '0'), ('0', '0')))	2
2251	((5, 5), (('1', '2'), ('1', '1')))	2
2252	((5, 5), (('0', '0'), ('0', '0')))	3
2253	((5, 5), (('3', '0'), ('0', '1')))	3
2254	((5, 6), (('3', '1'), ('0', '0')))	2
2255	((5, 6), (('0', '0'), ('0', '1')))	2
2256	((5, 6), (('3', '1'), ('0', '1')))	2
2257	((5, 6), (('1', '1'), ('0', '0')))	2
2258	((5, 6), (('1', '1'), ('0', '1')))	2
2259	((5, 6), (('0', '2'), ('0', '0')))	2
2260	((5, 6), (('2', '1'), ('1', '0')))	2
2261	((5, 6), (('0', '1'), ('1', '0')))	2
2262	((5, 6), (('2', '1'), ('1', '1')))	2
2263	((5, 6), (('0', '1'), ('1', '1')))	2
2264	((5, 6), (('0', '2'), ('1', '0')))	2
2265	((5, 6), (('1', '0'), ('1', '0')))	2
2266	((5, 6), (('0', '0'), ('1', '0')))	2
2267	((5, 6), (('0', '2'), ('1', '1')))	2
2268	((5, 6), (('0', '2'), ('0', '1')))	2
2269	((5, 6), (('1', '0'), ('1', '1')))	2
2270	((5, 6), (('3', '0'), ('1', '0')))	aT
2271	((5, 6), (('2', '2'), ('0', '1')))	2
2272	((5, 6), (('2', '2'), ('0', '0')))	2
2273	((5, 6), (('3', '1'), ('1', '0')))	aT
2274	((5, 6), (('3', '0'), ('1', '1')))	aT
2275	((5, 6), (('2', '0'), ('0', '0')))	2
2276	((5, 6), (('3', '1'), ('1', '1')))	aT
2277	((5, 6), (('0', '0'), ('1', '1')))	2
2278	((5, 6), (('2', '0'), ('0', '1')))	2
2279	((5, 6), (('1', '1'), ('1', '0')))	2
2280	((5, 6), (('3', '2'), ('0', '0')))	2
2281	((5, 6), (('1', '1'), ('1', '1')))	2
2282	((5, 6), (('3', '2'), ('0', '1')))	2
2283	((5, 6), 'sink')	0
2284	((5, 6), (('1', '2'), ('0', '0')))	2
2285	((5, 6), (('1', '2'), ('0', '1')))	2
2286	((5, 6), (('2', '2'), ('1', '0')))	2
2287	((5, 6), (('2', '0'), ('1', '0')))	2
2288	((5, 6), (('2', '2'), ('1', '1')))	2
2289	((5, 6), (('2', '0'), ('1', '1')))	2
2290	((5, 6), (('0', '1'), ('0', '0')))	2
2291	((5, 6), (('3', '2'), ('1', '1')))	aT
2292	((5, 6), (('3', '2'), ('1', '0')))	aT
2293	((5, 6), (('0', '1'), ('0', '1')))	2
2294	((5, 6), (('2', '1'), ('0', '0')))	2
2295	((5, 6), (('1', '2'), ('1', '0')))	2
2296	((5, 6), (('2', '1'), ('0', '1')))	2
2297	((5, 6), (('1', '0'), ('0', '1')))	2
2298	((5, 6), (('3', '0'), ('0', '0')))	2
2299	((5, 6), (('1', '0'), ('0', '0')))	2
2300	((5, 6), (('1', '2'), ('1', '1')))	2
2301	((5, 6), (('0', '0'), ('0', '0')))	2
2302	((5, 6), (('3', '0'), ('0', '1')))	2
2303	((5, 7), (('3', '1'), ('0', '0')))	1
2304	((5, 7), (('0', '0'), ('0', '1')))	1
2305	((5, 7), (('3', '1'), ('0', '1')))	2
2306	((5, 7), (('1', '1'), ('0', '0')))	1
2307	((5, 7), (('1', '1'), ('0', '1')))	1
2308	((5, 7), (('0', '2'), ('0', '0')))	1
2309	((5, 7), (('2', '1'), ('1', '0')))	1
2310	((5, 7), (('0', '1'), ('1', '0')))	1
2311	((5, 7), (('2', '1'), ('1', '1')))	1
2312	((5, 7), (('0', '1'), ('1', '1')))	1
2313	((5, 7), (('0', '2'), ('1', '0')))	2
2314	((5, 7), (('1', '0'), ('1', '0')))	1
2315	((5, 7), (('0', '0'), ('1', '0')))	1
2316	((5, 7), (('0', '2'), ('1', '1')))	2
2317	((5, 7), (('0', '2'), ('0', '1')))	1
2318	((5, 7), (('1', '0'), ('1', '1')))	1
2319	((5, 7), (('3', '0'), ('1', '0')))	aT
2320	((5, 7), (('2', '2'), ('0', '1')))	1
2321	((5, 7), (('2', '2'), ('0', '0')))	1
2322	((5, 7), (('3', '1'), ('1', '0')))	aT
2323	((5, 7), (('3', '0'), ('1', '1')))	aT
2324	((5, 7), (('2', '0'), ('0', '0')))	1
2325	((5, 7), (('3', '1'), ('1', '1')))	aT
2326	((5, 7), (('0', '0'), ('1', '1')))	1
2327	((5, 7), (('2', '0'), ('0', '1')))	1
2328	((5, 7), (('1', '1'), ('1', '0')))	1
2329	((5, 7), (('3', '2'), ('0', '0')))	1
2330	((5, 7), (('1', '1'), ('1', '1')))	1
2331	((5, 7), (('3', '2'), ('0', '1')))	2
2332	((5, 7), 'sink')	0
2333	((5, 7), (('1', '2'), ('0', '0')))	1
2334	((5, 7), (('1', '2'), ('0', '1')))	1
2335	((5, 7), (('2', '2'), ('1', '0')))	1
2336	((5, 7), (('2', '0'), ('1', '0')))	1
2337	((5, 7), (('2', '2'), ('1', '1')))	1
2338	((5, 7), (('2', '0'), ('1', '1')))	1
2339	((5, 7), (('0', '1'), ('0', '0')))	1
2340	((5, 7), (('3', '2'), ('1', '1')))	aT
2341	((5, 7), (('3', '2'), ('1', '0')))	aT
2342	((5, 7), (('0', '1'), ('0', '1')))	1
2343	((5, 7), (('2', '1'), ('0', '0')))	1
2344	((5, 7), (('1', '2'), ('1', '0')))	1
2345	((5, 7), (('2', '1'), ('0', '1')))	1
2346	((5, 7), (('1', '0'), ('0', '1')))	1
2347	((5, 7), (('3', '0'), ('0', '0')))	1
2348	((5, 7), (('1', '0'), ('0', '0')))	1
2349	((5, 7), (('1', '2'), ('1', '1')))	1
2350	((5, 7), (('0', '0'), ('0', '0')))	1
2351	((5, 7), (('3', '0'), ('0', '1')))	2
2352	((6, 0), (('3', '1'), ('0', '0')))	3
2353	((6, 0), (('0', '0'), ('0', '1')))	3
2354	((6, 0), (('3', '1'), ('0', '1')))	3
2355	((6, 0), (('1', '1'), ('0', '0')))	3
2356	((6, 0), (('1', '1'), ('0', '1')))	3
2357	((6, 0), (('0', '2'), ('0', '0')))	3
2358	((6, 0), (('2', '1'), ('1', '0')))	3
2359	((6, 0), (('0', '1'), ('1', '0')))	3
2360	((6, 0), (('2', '1'), ('1', '1')))	3
2361	((6, 0), (('0', '1'), ('1', '1')))	3
2362	((6, 0), (('0', '2'), ('1', '0')))	3
2363	((6, 0), (('1', '0'), ('1', '0')))	3
2364	((6, 0), (('0', '0'), ('1', '0')))	3
2365	((6, 0), (('0', '2'), ('1', '1')))	3
2366	((6, 0), (('0', '2'), ('0', '1')))	3
2367	((6, 0), (('1', '0'), ('1', '1')))	3
2368	((6, 0), (('3', '0'), ('1', '0')))	aT
2369	((6, 0), (('2', '2'), ('0', '1')))	3
2370	((6, 0), (('2', '2'), ('0', '0')))	3
2371	((6, 0), (('3', '1'), ('1', '0')))	aT
2372	((6, 0), (('3', '0'), ('1', '1')))	aT
2373	((6, 0), (('2', '0'), ('0', '0')))	3
2374	((6, 0), (('3', '1'), ('1', '1')))	aT
2375	((6, 0), (('0', '0'), ('1', '1')))	3
2376	((6, 0), (('2', '0'), ('0', '1')))	3
2377	((6, 0), (('1', '1'), ('1', '0')))	3
2378	((6, 0), (('3', '2'), ('0', '0')))	3
2379	((6, 0), (('1', '1'), ('1', '1')))	3
2380	((6, 0), (('3', '2'), ('0', '1')))	3
2381	((6, 0), 'sink')	0
2382	((6, 0), (('1', '2'), ('0', '0')))	3
2383	((6, 0), (('1', '2'), ('0', '1')))	3
2384	((6, 0), (('2', '2'), ('1', '0')))	3
2385	((6, 0), (('2', '0'), ('1', '0')))	3
2386	((6, 0), (('2', '2'), ('1', '1')))	3
2387	((6, 0), (('2', '0'), ('1', '1')))	3
2388	((6, 0), (('0', '1'), ('0', '0')))	3
2389	((6, 0), (('3', '2'), ('1', '1')))	aT
2390	((6, 0), (('3', '2'), ('1', '0')))	aT
2391	((6, 0), (('0', '1'), ('0', '1')))	3
2392	((6, 0), (('2', '1'), ('0', '0')))	3
2393	((6, 0), (('1', '2'), ('1', '0')))	3
2394	((6, 0), (('2', '1'), ('0', '1')))	3
2395	((6, 0), (('1', '0'), ('0', '1')))	3
2396	((6, 0), (('3', '0'), ('0', '0')))	3
2397	((6, 0), (('1', '0'), ('0', '0')))	3
2398	((6, 0), (('1', '2'), ('1', '1')))	3
2399	((6, 0), (('0', '0'), ('0', '0')))	3
2400	((6, 0), (('3', '0'), ('0', '1')))	3
2401	((6, 1), (('3', '1'), ('0', '0')))	3
2402	((6, 1), (('0', '0'), ('0', '1')))	3
2403	((6, 1), (('3', '1'), ('0', '1')))	3
2404	((6, 1), (('1', '1'), ('0', '0')))	3
2405	((6, 1), (('1', '1'), ('0', '1')))	3
2406	((6, 1), (('0', '2'), ('0', '0')))	3
2407	((6, 1), (('2', '1'), ('1', '0')))	3
2408	((6, 1), (('0', '1'), ('1', '0')))	3
2409	((6, 1), (('2', '1'), ('1', '1')))	3
2410	((6, 1), (('0', '1'), ('1', '1')))	3
2411	((6, 1), (('0', '2'), ('1', '0')))	3
2412	((6, 1), (('1', '0'), ('1', '0')))	3
2413	((6, 1), (('0', '0'), ('1', '0')))	3
2414	((6, 1), (('0', '2'), ('1', '1')))	3
2415	((6, 1), (('0', '2'), ('0', '1')))	3
2416	((6, 1), (('1', '0'), ('1', '1')))	3
2417	((6, 1), (('3', '0'), ('1', '0')))	aT
2418	((6, 1), (('2', '2'), ('0', '1')))	3
2419	((6, 1), (('2', '2'), ('0', '0')))	3
2420	((6, 1), (('3', '1'), ('1', '0')))	aT
2421	((6, 1), (('3', '0'), ('1', '1')))	aT
2422	((6, 1), (('2', '0'), ('0', '0')))	3
2423	((6, 1), (('3', '1'), ('1', '1')))	aT
2424	((6, 1), (('0', '0'), ('1', '1')))	3
2425	((6, 1), (('2', '0'), ('0', '1')))	3
2426	((6, 1), (('1', '1'), ('1', '0')))	3
2427	((6, 1), (('3', '2'), ('0', '0')))	3
2428	((6, 1), (('1', '1'), ('1', '1')))	3
2429	((6, 1), (('3', '2'), ('0', '1')))	3
2430	((6, 1), 'sink')	0
2431	((6, 1), (('1', '2'), ('0', '0')))	3
2432	((6, 1), (('1', '2'), ('0', '1')))	3
2433	((6, 1), (('2', '2'), ('1', '0')))	3
2434	((6, 1), (('2', '0'), ('1', '0')))	3
2435	((6, 1), (('2', '2'), ('1', '1')))	3
2436	((6, 1), (('2', '0'), ('1', '1')))	3
2437	((6, 1), (('0', '1'), ('0', '0')))	3
2438	((6, 1), (('3', '2'), ('1', '1')))	aT
2439	((6, 1), (('3', '2'), ('1', '0')))	aT
2440	((6, 1), (('0', '1'), ('0', '1')))	3
2441	((6, 1), (('2', '1'), ('0', '0')))	3
2442	((6, 1), (('1', '2'), ('1', '0')))	3
2443	((6, 1), (('2', '1'), ('0', '1')))	3
2444	((6, 1), (('1', '0'), ('0', '1')))	3
2445	((6, 1), (('3', '0'), ('0', '0')))	3
2446	((6, 1), (('1', '0'), ('0', '0')))	3
2447	((6, 1), (('1', '2'), ('1', '1')))	3
2448	((6, 1), (('0', '0'), ('0', '0')))	3
2449	((6, 1), (('3', '0'), ('0', '1')))	3
2450	((6, 2), (('3', '1'), ('0', '0')))	3
2451	((6, 2), (('0', '0'), ('0', '1')))	3
2452	((6, 2), (('3', '1'), ('0', '1')))	3
2453	((6, 2), (('1', '1'), ('0', '0')))	3
2454	((6, 2), (('1', '1'), ('0', '1')))	3
2455	((6, 2), (('0', '2'), ('0', '0')))	3
2456	((6, 2), (('2', '1'), ('1', '0')))	3
2457	((6, 2), (('0', '1'), ('1', '0')))	3
2458	((6, 2), (('2', '1'), ('1', '1')))	3
2459	((6, 2), (('0', '1'), ('1', '1')))	3
2460	((6, 2), (('0', '2'), ('1', '0')))	3
2461	((6, 2), (('1', '0'), ('1', '0')))	3
2462	((6, 2), (('0', '0'), ('1', '0')))	3
2463	((6, 2), (('0', '2'), ('1', '1')))	3
2464	((6, 2), (('0', '2'), ('0', '1')))	3
2465	((6, 2), (('1', '0'), ('1', '1')))	3
2466	((6, 2), (('3', '0'), ('1', '0')))	aT
2467	((6, 2), (('2', '2'), ('0', '1')))	3
2468	((6, 2), (('2', '2'), ('0', '0')))	3
2469	((6, 2), (('3', '1'), ('1', '0')))	aT
2470	((6, 2), (('3', '0'), ('1', '1')))	aT
2471	((6, 2), (('2', '0'), ('0', '0')))	3
2472	((6, 2), (('3', '1'), ('1', '1')))	aT
2473	((6, 2), (('0', '0'), ('1', '1')))	3
2474	((6, 2), (('2', '0'), ('0', '1')))	3
2475	((6, 2), (('1', '1'), ('1', '0')))	3
2476	((6, 2), (('3', '2'), ('0', '0')))	3
2477	((6, 2), (('1', '1'), ('1', '1')))	3
2478	((6, 2), (('3', '2'), ('0', '1')))	3
2479	((6, 2), 'sink')	0
2480	((6, 2), (('1', '2'), ('0', '0')))	3
2481	((6, 2), (('1', '2'), ('0', '1')))	3
2482	((6, 2), (('2', '2'), ('1', '0')))	3
2483	((6, 2), (('2', '0'), ('1', '0')))	3
2484	((6, 2), (('2', '2'), ('1', '1')))	3
2485	((6, 2), (('2', '0'), ('1', '1')))	3
2486	((6, 2), (('0', '1'), ('0', '0')))	3
2487	((6, 2), (('3', '2'), ('1', '1')))	aT
2488	((6, 2), (('3', '2'), ('1', '0')))	aT
2489	((6, 2), (('0', '1'), ('0', '1')))	3
2490	((6, 2), (('2', '1'), ('0', '0')))	3
2491	((6, 2), (('1', '2'), ('1', '0')))	3
2492	((6, 2), (('2', '1'), ('0', '1')))	3
2493	((6, 2), (('1', '0'), ('0', '1')))	3
2494	((6, 2), (('3', '0'), ('0', '0')))	3
2495	((6, 2), (('1', '0'), ('0', '0')))	3
2496	((6, 2), (('1', '2'), ('1', '1')))	3
2497	((6, 2), (('0', '0'), ('0', '0')))	3
2498	((6, 2), (('3', '0'), ('0', '1')))	3
2499	((6, 3), (('3', '1'), ('0', '0')))	3
2500	((6, 3), (('0', '0'), ('0', '1')))	3
2501	((6, 3), (('3', '1'), ('0', '1')))	3
2502	((6, 3), (('1', '1'), ('0', '0')))	2
2503	((6, 3), (('1', '1'), ('0', '1')))	2
2504	((6, 3), (('0', '2'), ('0', '0')))	3
2505	((6, 3), (('2', '1'), ('1', '0')))	2
2506	((6, 3), (('0', '1'), ('1', '0')))	2
2507	((6, 3), (('2', '1'), ('1', '1')))	2
2508	((6, 3), (('0', '1'), ('1', '1')))	2
2509	((6, 3), (('0', '2'), ('1', '0')))	3
2510	((6, 3), (('1', '0'), ('1', '0')))	2
2511	((6, 3), (('0', '0'), ('1', '0')))	3
2512	((6, 3), (('0', '2'), ('1', '1')))	3
2513	((6, 3), (('0', '2'), ('0', '1')))	3
2514	((6, 3), (('1', '0'), ('1', '1')))	2
2515	((6, 3), (('3', '0'), ('1', '0')))	aT
2516	((6, 3), (('2', '2'), ('0', '1')))	3
2517	((6, 3), (('2', '2'), ('0', '0')))	3
2518	((6, 3), (('3', '1'), ('1', '0')))	aT
2519	((6, 3), (('3', '0'), ('1', '1')))	aT
2520	((6, 3), (('2', '0'), ('0', '0')))	3
2521	((6, 3), (('3', '1'), ('1', '1')))	aT
2522	((6, 3), (('0', '0'), ('1', '1')))	3
2523	((6, 3), (('2', '0'), ('0', '1')))	3
2524	((6, 3), (('1', '1'), ('1', '0')))	2
2525	((6, 3), (('3', '2'), ('0', '0')))	3
2526	((6, 3), (('1', '1'), ('1', '1')))	2
2527	((6, 3), (('3', '2'), ('0', '1')))	3
2528	((6, 3), 'sink')	0
2529	((6, 3), (('1', '2'), ('0', '0')))	2
2530	((6, 3), (('1', '2'), ('0', '1')))	2
2531	((6, 3), (('2', '2'), ('1', '0')))	3
2532	((6, 3), (('2', '0'), ('1', '0')))	3
2533	((6, 3), (('2', '2'), ('1', '1')))	3
2534	((6, 3), (('2', '0'), ('1', '1')))	3
2535	((6, 3), (('0', '1'), ('0', '0')))	2
